frame,person_id,bbox_x,bbox_y,bbox_width,bbox_height,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y
5,0,720.0,235.0,246.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.17578125,282.6011962890625,895.4052734375,318.734130859375,908.2350463867188,318.81097412109375,907.5042724609375,377.20977783203125,899.1904907226562,377.48614501953125,940.5419311523438,389.8327331542969,930.785400390625,387.498291015625,840.7755126953125,429.206298828125,855.2879028320312,427.57684326171875,830.4081420898438,499.1501770019531,866.946044921875,493.6575622558594,776.7603759765625,575.8892211914062,833.2119140625,573.9920654296875
5,1,2593.0,235.0,238.0,350.0,0.0,0.0,2614.31298828125,276.8617858886719,0.0,0.0,2627.052490234375,272.02783203125,0.0,0.0,2652.691650390625,291.1112060546875,2644.203125,294.1532287597656,2648.35498046875,342.0603942871094,0.0,0.0,2630.089111328125,374.8272399902344,0.0,0.0,2695.146728515625,390.4523010253906,2685.1728515625,395.74029541015625,2706.61376953125,476.9230041503906,2673.1376953125,488.8424377441406,2790.8447265625,531.7792358398438,2724.686767578125,546.5392456054688
6,0,720.0,235.0,246.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.6630859375,282.2617492675781,891.8514404296875,318.3780517578125,910.9484252929688,319.11053466796875,905.944091796875,376.2332458496094,900.2689819335938,377.822021484375,939.9475708007812,389.6021728515625,930.6473388671875,386.5504150390625,836.5811157226562,428.9022216796875,858.2916870117188,427.78302001953125,816.3469848632812,499.75714111328125,881.4529418945312,493.7295227050781,757.03955078125,576.3375854492188,848.9091186523438,574.0487670898438
6,1,2593.0,235.0,238.0,350.0,0.0,0.0,2613.666015625,276.819580078125,0.0,0.0,2626.337890625,271.7848815917969,0.0,0.0,2652.23046875,290.545166015625,2643.941650390625,293.7716369628906,2648.483642578125,341.1163024902344,0.0,0.0,2630.492431640625,374.24603271484375,0.0,0.0,2694.845703125,390.35894775390625,2685.100341796875,395.779052734375,2706.1259765625,476.60528564453125,2673.49462890625,488.8934020996094,2790.443115234375,530.9077758789062,2725.41162109375,546.1398315429688
7,0,720.0,240.0,249.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0745239257812,281.5389404296875,895.2556762695312,316.8038330078125,916.6469116210938,318.36761474609375,908.0159912109375,379.08819580078125,905.6973876953125,381.4114685058594,943.7103881835938,388.0747985839844,936.42333984375,384.0475769042969,835.6979370117188,427.4084777832031,858.0884399414062,426.6011047363281,821.670654296875,500.7299499511719,879.2926635742188,496.0934753417969,761.4290771484375,576.34130859375,844.4854125976562,576.1455688476562
7,1,2545.0,218.0,283.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,2576.701416015625,255.42333984375,0.0,0.0,2622.2802734375,274.5993347167969,2611.97412109375,283.04742431640625,2649.6953125,327.6204528808594,2621.7958984375,343.67620849609375,2630.73779296875,383.26239013671875,2617.49462890625,378.99169921875,2684.124267578125,384.0251770019531,2674.200439453125,392.07354736328125,2690.919677734375,475.90576171875,2671.115478515625,492.5865478515625,2787.106201171875,530.112548828125,2729.99951171875,547.51513671875
8,0,2523.0,211.0,290.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,2562.447021484375,251.68177795410156,0.0,0.0,2609.54345703125,269.88311767578125,2594.904541015625,278.5513916015625,2639.308837890625,323.131103515625,2609.98486328125,343.9171447753906,2622.432373046875,379.28289794921875,2602.77490234375,385.086181640625,2667.723388671875,378.6208190917969,2657.54541015625,384.7890930175781,2671.259521484375,475.46099853515625,2657.099853515625,481.09747314453125,2758.86669921875,533.1836547851562,2729.758544921875,532.529541015625
8,1,719.0,238.0,257.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.2193603515625,281.6802978515625,919.4766845703125,319.0986633300781,911.0205688476562,316.7311096191406,921.6552124023438,381.85992431640625,910.0343627929688,375.69244384765625,950.7160034179688,387.184326171875,941.2553100585938,382.7430725097656,861.7457885742188,428.7684326171875,848.3612670898438,424.6777648925781,897.2696533203125,500.9128723144531,811.3417358398438,498.28271484375,859.667236328125,575.7831420898438,751.9472045898438,577.30615234375
9,0,2524.0,214.0,253.0,368.0,0.0,0.0,2548.72998046875,263.75494384765625,0.0,0.0,2562.93017578125,255.4831085205078,0.0,0.0,2606.91943359375,277.1042785644531,2588.228759765625,283.6854553222656,2628.122802734375,330.08929443359375,2598.324951171875,347.510498046875,2603.960205078125,380.26300048828125,2585.696533203125,386.1549377441406,2665.41796875,378.1915588378906,2652.283935546875,382.3529968261719,2660.5859375,473.7852478027344,2645.16552734375,473.7247314453125,2741.392578125,533.3734130859375,2712.08251953125,523.5836181640625
9,1,720.0,245.0,260.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.187744140625,286.4649963378906,923.79296875,324.5240478515625,917.29296875,320.9562683105469,920.6121826171875,382.45074462890625,911.1923828125,369.6338806152344,950.3472900390625,399.40618896484375,941.4404907226562,380.2201232910156,863.9799194335938,429.02685546875,850.1890869140625,426.9563293457031,898.60791015625,503.8248291015625,818.392578125,499.3349914550781,857.760986328125,575.5474243164062,752.014404296875,577.3165283203125
10,0,2513.0,214.0,241.0,372.0,2529.03759765625,271.8044128417969,2529.841064453125,263.0335998535156,0.0,0.0,2543.755615234375,252.72396850585938,0.0,0.0,2589.534423828125,270.3599548339844,2577.18408203125,283.80072021484375,2616.108642578125,317.4227294921875,2587.31298828125,352.9445495605469,2592.955078125,376.53350830078125,2567.136474609375,393.9674987792969,2651.04541015625,376.7005920410156,2643.06787109375,381.8757629394531,2636.7294921875,473.0478515625,2624.7255859375,469.91644287109375,2713.39111328125,539.4549560546875,2695.16357421875,521.82080078125
10,1,721.0,237.0,268.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.6033935546875,281.87054443359375,922.9345092773438,317.3641662597656,932.5617065429688,315.6668701171875,919.113525390625,377.3572082519531,916.5287475585938,368.2109680175781,959.9403686523438,394.8436584472656,952.9309692382812,376.9074401855469,861.6365966796875,424.59710693359375,862.9920043945312,422.893310546875,877.2797241210938,504.8297119140625,842.719482421875,500.7048645019531,828.7676391601562,573.6575317382812,775.8837280273438,574.4165649414062
11,0,2504.0,210.0,251.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,2533.4599609375,254.63621520996094,0.0,0.0,2577.781982421875,270.3220520019531,2573.693603515625,286.6358337402344,2613.371826171875,308.0945129394531,2578.589599609375,354.1857604980469,2607.780517578125,360.28680419921875,2553.356201171875,390.4099426269531,2641.973388671875,380.52978515625,2640.06494140625,387.2200927734375,2621.138671875,472.3313903808594,2614.43212890625,473.2545166015625,2701.6953125,538.6665649414062,2675.74560546875,527.8750610351562
11,1,724.0,238.0,275.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.31005859375,284.1168518066406,924.081787109375,315.1885986328125,940.84912109375,320.1813659667969,915.6148681640625,371.9083251953125,936.1827392578125,379.1936950683594,957.9661865234375,394.52349853515625,970.212890625,387.3821716308594,865.70068359375,425.1864929199219,869.3746948242188,426.3092041015625,887.03564453125,509.64971923828125,849.60498046875,506.0640869140625,839.7551879882812,572.3765258789062,768.7635498046875,571.485107421875
12,0,2504.0,210.0,251.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,2533.8798828125,254.78297424316406,0.0,0.0,2578.0361328125,270.2933044433594,2573.281982421875,287.3106994628906,2613.40087890625,307.1356201171875,2579.1650390625,354.7059631347656,2607.450927734375,359.7077941894531,2553.74609375,390.57470703125,2642.43798828125,379.7830810546875,2639.9755859375,386.72467041015625,2621.52294921875,471.95867919921875,2614.598388671875,472.9150390625,2701.9990234375,538.7254638671875,2675.620361328125,527.6773071289062
12,1,724.0,238.0,274.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.4071655273438,283.822265625,924.58154296875,315.39898681640625,940.9119873046875,319.78338623046875,915.9684448242188,372.1919250488281,936.6300048828125,378.10504150390625,958.346435546875,395.2539978027344,970.1608276367188,387.1400146484375,866.4820556640625,425.5366516113281,869.3553466796875,426.4078674316406,889.4842529296875,510.0346984863281,847.96337890625,505.8988037109375,843.6397094726562,572.7960205078125,766.0360107421875,571.4273071289062
13,0,733.0,240.0,278.0,373.0,994.2378540039062,292.2183837890625,0.0,0.0,990.0637817382812,283.76873779296875,0.0,0.0,973.617919921875,285.0487976074219,943.06689453125,325.8742980957031,939.8322143554688,320.1922912597656,937.53466796875,387.9706115722656,929.1497802734375,373.3912658691406,976.1322021484375,404.6163024902344,969.629638671875,385.8349304199219,880.6196899414062,432.0362854003906,869.7880249023438,428.97747802734375,906.9216918945312,518.0130615234375,855.2631225585938,508.5464782714844,862.3992919921875,573.8671264648438,764.157958984375,566.8630981445312
13,1,2488.0,225.0,269.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2528.37255859375,261.7494812011719,0.0,0.0,2562.450439453125,286.6822509765625,2599.183349609375,283.38861083984375,2575.449951171875,355.4422302246094,2595.182373046875,341.0975341796875,2535.688720703125,388.9448547363281,2537.7744140625,377.38916015625,2630.4287109375,386.8114929199219,2658.375244140625,387.3152770996094,2591.778564453125,474.0084228515625,2637.068115234375,485.1557922363281,2662.37451171875,534.0527954101562,2711.410400390625,549.1383056640625
14,0,742.0,243.0,275.0,371.0,1004.4900512695312,296.3193664550781,0.0,0.0,999.1829223632812,287.3990783691406,0.0,0.0,980.13720703125,288.3727111816406,949.253662109375,331.71099853515625,947.1064453125,324.3185729980469,944.9487915039062,397.9822692871094,933.3862915039062,377.3425598144531,982.1118774414062,408.84765625,971.3641357421875,384.0721130371094,885.2866821289062,433.544189453125,876.6896362304688,430.25982666015625,905.17529296875,520.5240478515625,868.2916259765625,512.9575805664062,859.1310424804688,571.7647094726562,776.212158203125,568.2291259765625
14,1,2476.0,220.0,281.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.930419921875,264.957275390625,0.0,0.0,2564.3037109375,288.9200744628906,2574.06591796875,289.9256591796875,2570.173828125,349.3064880371094,2573.642333984375,357.888427734375,2521.829345703125,374.37744140625,2528.89990234375,375.48974609375,2628.192626953125,391.6298828125,2628.65234375,392.05633544921875,2641.225341796875,477.0998840332031,2599.084228515625,468.7817077636719,2733.7900390625,551.0148315429688,2635.22119140625,533.4585571289062
15,0,762.0,248.0,263.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.5953369140625,293.2734375,953.633544921875,331.1401062011719,954.1121215820312,326.6021728515625,947.09912109375,397.6259765625,949.8236083984375,384.74444580078125,980.0157470703125,402.94488525390625,979.1620483398438,388.42193603515625,892.5503540039062,440.45526123046875,889.0525512695312,436.01226806640625,911.425048828125,528.9340209960938,888.3480224609375,524.859130859375,863.3525390625,573.7763061523438,804.3895874023438,574.3836059570312
15,1,2515.0,249.0,241.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2574.943359375,297.03131103515625,2610.98291015625,303.62554931640625,2546.810302734375,340.525390625,2568.448486328125,346.7989196777344,2530.3134765625,336.9222106933594,2535.82666015625,346.7843322753906,2607.8212890625,389.65472412109375,2640.125732421875,396.4939880371094,2574.757080078125,459.1436462402344,2653.463134765625,487.27496337890625,2625.31689453125,516.0476684570312,2719.076904296875,555.8695678710938
16,0,2444.0,215.0,309.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,2503.029052734375,255.21954345703125,0.0,0.0,2543.539306640625,276.8630065917969,2554.7021484375,286.89312744140625,2547.05908203125,325.18988037109375,2537.362060546875,341.73846435546875,2487.774169921875,355.37054443359375,2484.7763671875,357.4266357421875,2598.260986328125,385.6538391113281,2613.100830078125,390.335693359375,2560.103515625,462.4700622558594,2619.750732421875,478.1694641113281,2617.03271484375,537.1271362304688,2698.999267578125,553.5780029296875
16,1,778.0,249.0,253.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0953369140625,293.9976806640625,962.42724609375,331.6776428222656,960.02587890625,329.8328857421875,955.4949340820312,391.90625,936.6622924804688,382.0141906738281,986.07861328125,399.56298828125,966.1285400390625,380.0108337402344,898.0433349609375,441.8822937011719,896.2251586914062,439.4798278808594,909.0634155273438,526.7764892578125,902.5448608398438,526.6688232421875,845.9837646484375,563.8038330078125,820.9421997070312,571.1289672851562
17,0,2430.0,204.0,318.0,381.0,2466.700927734375,255.9166717529297,2469.18310546875,248.97607421875,0.0,0.0,2487.2626953125,247.61685180664062,0.0,0.0,2532.9658203125,276.3525085449219,2514.8740234375,280.2568664550781,2535.21630859375,318.67413330078125,2511.1123046875,329.1219787597656,2487.423828125,328.5768127441406,2463.494140625,338.9748840332031,2595.0185546875,386.5494384765625,2571.780029296875,388.7545471191406,2636.00830078125,472.9948425292969,2524.720703125,457.9747314453125,2722.5009765625,558.0326538085938,2562.84619140625,536.8695678710938
17,1,801.0,249.0,243.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.8260498046875,294.2987365722656,981.5517578125,336.4415283203125,967.2083129882812,328.8526306152344,970.7579956054688,397.10516357421875,927.1378784179688,372.7104797363281,1000.1006469726562,409.410400390625,962.6779174804688,380.50250244140625,911.4808349609375,439.2774963378906,905.07958984375,436.12127685546875,907.9707641601562,520.5194091796875,914.8839721679688,523.4089965820312,841.3282470703125,558.9642944335938,848.0565185546875,575.0558471679688
18,0,2430.0,204.0,319.0,381.0,2466.841064453125,256.1900634765625,2469.373046875,249.1678009033203,0.0,0.0,2487.90673828125,247.61351013183594,0.0,0.0,2534.211669921875,275.5307312011719,2514.254150390625,281.2501220703125,2538.5693359375,315.2323913574219,2511.017578125,329.9820251464844,2490.650634765625,326.0686340332031,2462.6806640625,339.1239929199219,2595.503173828125,386.4478454589844,2571.088623046875,389.2676086425781,2636.89697265625,472.85186767578125,2524.236328125,458.1315612792969,2722.509033203125,558.5028076171875,2562.954345703125,536.9274291992188
18,1,802.0,249.0,242.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.666015625,294.5219421386719,981.1647338867188,336.77984619140625,966.8870239257812,329.1581726074219,970.7548217773438,397.4937744140625,926.8089599609375,372.6541442871094,1000.2096557617188,409.2420654296875,961.6113891601562,378.9339599609375,911.1619262695312,439.716552734375,904.7949829101562,436.5533142089844,907.9585571289062,520.8587036132812,914.814697265625,523.7285766601562,841.465576171875,559.1929321289062,847.9746704101562,575.1328735351562
19,0,2426.0,202.0,314.0,386.0,0.0,0.0,2464.412109375,248.45033264160156,0.0,0.0,2483.35498046875,243.27691650390625,0.0,0.0,2529.956298828125,265.36907958984375,2507.396728515625,281.493896484375,2543.94677734375,306.19598388671875,2503.847900390625,337.88836669921875,2483.19384765625,323.60308837890625,2458.142578125,336.92510986328125,2579.4306640625,380.0479736328125,2553.781982421875,388.292724609375,2618.39013671875,465.14385986328125,2513.722412109375,464.78167724609375,2713.8095703125,547.974853515625,2544.15185546875,543.7664794921875
19,1,822.0,250.0,229.0,353.0,1038.8651123046875,304.283935546875,0.0,0.0,1035.869384765625,296.5255126953125,0.0,0.0,1019.1616821289062,296.5163269042969,988.4758911132812,333.30828857421875,980.7579956054688,327.71044921875,974.4248046875,388.8320007324219,940.1043090820312,369.36944580078125,1004.6187133789062,413.521728515625,961.75390625,383.7491149902344,918.1298828125,436.3070068359375,915.6704711914062,434.0538635253906,922.4131469726562,517.7242431640625,929.4579467773438,522.1483764648438,859.5535888671875,556.5393676757812,867.5521240234375,572.8179931640625
20,0,2424.0,208.0,305.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,2465.884765625,250.26266479492188,0.0,0.0,2506.895751953125,269.25872802734375,2492.69580078125,289.0671081542969,2556.799072265625,281.6177978515625,2480.718505859375,329.1965637207031,2502.692138671875,294.1760559082031,2451.5703125,329.50445556640625,2556.739013671875,378.2808532714844,2557.25,383.8154296875,2516.369140625,463.1994934082031,2568.09033203125,466.4807434082031,2556.383544921875,548.1267700195312,2639.154541015625,537.8126220703125
20,1,832.0,255.0,226.0,349.0,1046.9224853515625,304.42584228515625,0.0,0.0,1043.5732421875,296.5317687988281,0.0,0.0,1029.3111572265625,298.3583068847656,988.3241577148438,330.15582275390625,997.0974731445312,333.62127685546875,976.0211181640625,381.3730773925781,974.8411254882812,381.40716552734375,1009.618896484375,408.6904296875,1000.0234375,399.3746337890625,920.5392456054688,429.8983459472656,925.7389526367188,431.9875183105469,933.14990234375,509.4819641113281,937.9158935546875,517.2030029296875,880.0371704101562,558.038818359375,877.2962036132812,572.5232543945312
21,0,2401.0,223.0,322.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,2462.1953125,263.2063903808594,0.0,0.0,2495.79296875,284.6191101074219,2488.99462890625,293.84814453125,2509.14892578125,305.0636291503906,2456.306396484375,328.344482421875,2472.836181640625,308.9485778808594,2435.240966796875,324.80853271484375,2545.471435546875,385.7218017578125,2551.3388671875,387.5146179199219,2508.039306640625,467.8782958984375,2572.05224609375,465.36737060546875,2536.7353515625,550.8282470703125,2640.4931640625,536.4140014648438
21,1,832.0,257.0,237.0,348.0,1053.656494140625,306.435791015625,0.0,0.0,1049.9984130859375,298.5964050292969,0.0,0.0,1035.2806396484375,300.9048156738281,991.988525390625,331.7040100097656,1001.913818359375,339.3915710449219,988.9649658203125,383.3594970703125,989.7296752929688,395.85931396484375,1021.6266479492188,406.6813659667969,1031.3994140625,408.3179016113281,925.9437866210938,432.85443115234375,931.3364868164062,436.3747863769531,943.40478515625,506.4847412109375,944.99609375,513.0096435546875,892.21875,561.4052124023438,882.89404296875,573.4228515625
22,0,2402.0,263.0,304.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,2454.088623046875,284.44775390625,0.0,0.0,2489.390380859375,303.4180908203125,2479.936767578125,307.62994384765625,2505.757568359375,317.27484130859375,2456.14599609375,332.52496337890625,2468.029052734375,313.3894348144531,2432.339111328125,314.4920349121094,2531.1376953125,395.7409973144531,2540.04052734375,394.50146484375,2482.790283203125,477.3719482421875,2585.840576171875,468.0499572753906,2497.033447265625,558.9078369140625,2673.974853515625,531.5470581054688
22,1,832.0,250.0,249.0,360.0,1065.7608642578125,302.78839111328125,0.0,0.0,1063.836181640625,294.54974365234375,0.0,0.0,1046.981689453125,293.34234619140625,1012.595947265625,325.9162292480469,1007.0400390625,324.7146911621094,999.5006103515625,386.28985595703125,994.3049926757812,382.68951416015625,1028.0052490234375,406.06005859375,1028.9588623046875,401.53887939453125,947.8067016601562,426.26824951171875,939.6658325195312,424.909423828125,982.2672729492188,502.2023620605469,936.7282104492188,506.3882141113281,933.359619140625,568.6129150390625,874.3275146484375,581.8582763671875
23,0,831.0,249.0,259.0,359.0,1074.18505859375,303.0966796875,0.0,0.0,1070.7833251953125,295.1122131347656,0.0,0.0,1054.1673583984375,294.3597717285156,1025.1903076171875,327.109130859375,1014.7667236328125,325.93487548828125,1011.25390625,384.8503112792969,1006.9944458007812,376.0537109375,1037.185546875,408.4505920410156,1040.984619140625,397.98919677734375,959.7756958007812,424.855712890625,943.5133056640625,425.8343200683594,999.5282592773438,495.8194274902344,928.5698852539062,498.7615966796875,962.0006103515625,567.06494140625,860.8710327148438,580.5007934570312
23,1,2382.0,220.0,310.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,2430.0732421875,261.349609375,0.0,0.0,2469.36962890625,285.63134765625,2459.527587890625,294.39508056640625,2476.80322265625,305.7996826171875,2423.14990234375,334.32623291015625,2441.58056640625,307.4737548828125,2417.449951171875,316.0834045410156,2519.813720703125,388.7035827636719,2527.337890625,389.4330139160156,2477.990478515625,483.28961181640625,2565.891357421875,471.9871520996094,2491.67724609375,564.5599975585938,2654.109130859375,532.877197265625
24,0,831.0,249.0,259.0,359.0,1073.933837890625,303.13323974609375,0.0,0.0,1070.5609130859375,295.0935974121094,0.0,0.0,1053.9901123046875,294.1993713378906,1025.0870361328125,327.3093566894531,1014.4573974609375,325.722900390625,1010.8862915039062,385.1928405761719,1006.4246826171875,375.48046875,1037.128173828125,409.1675720214844,1040.4078369140625,398.1998291015625,959.8893432617188,425.10211181640625,943.493408203125,425.9384765625,999.755126953125,496.05255126953125,928.3975830078125,498.9200439453125,961.883056640625,567.1024169921875,860.7754516601562,580.612060546875
24,1,2382.0,215.0,310.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.17578125,258.9961242675781,0.0,0.0,2469.805908203125,284.12451171875,2457.458740234375,292.6962890625,2479.197021484375,305.5655517578125,2420.392822265625,333.6875305175781,2442.629638671875,306.9850158691406,2417.387451171875,315.47808837890625,2520.182861328125,388.4313049316406,2526.096923828125,389.1134948730469,2478.32080078125,483.3044128417969,2564.3583984375,471.7743225097656,2492.25341796875,564.7615356445312,2653.082275390625,533.046875
25,0,2373.0,199.0,297.0,391.0,0.0,0.0,2398.072998046875,248.30850219726562,0.0,0.0,2422.31982421875,246.84658813476562,0.0,0.0,2465.474609375,276.638671875,2446.322265625,279.98974609375,2486.1962890625,310.9053649902344,2430.08203125,324.0481872558594,2432.938232421875,307.17218017578125,2408.2666015625,306.31024169921875,2512.19482421875,386.8485412597656,2510.77294921875,384.7461853027344,2467.026611328125,483.19677734375,2533.1552734375,469.8831787109375,2496.226318359375,560.649658203125,2628.3515625,527.6107177734375
