frame,person_id,bbox_x,bbox_y,bbox_width,bbox_height,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y
5,0,782.0,1195.0,244.0,380.0,1003.6432495117188,1248.4315185546875,0.0,0.0,999.6703491210938,1240.2310791015625,0.0,0.0,984.095947265625,1241.6392822265625,984.8174438476562,1286.116943359375,943.4115600585938,1276.611328125,983.4510498046875,1353.3953857421875,934.3696899414062,1327.3095703125,1003.3629150390625,1348.7735595703125,970.24169921875,1319.737548828125,928.3819580078125,1393.1937255859375,891.8439331054688,1388.51318359375,974.4248657226562,1458.0906982421875,858.015380859375,1460.3828125,928.5996704101562,1529.1900634765625,805.544189453125,1539.3839111328125
5,1,2661.0,1195.0,228.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.35693359375,1233.234375,0.0,0.0,2702.759521484375,1251.17578125,2703.290771484375,1256.9996337890625,2702.300048828125,1299.221923828125,2695.283935546875,1311.624267578125,2685.551513671875,1333.95947265625,2687.334228515625,1347.7781982421875,2752.623046875,1348.39892578125,2748.81640625,1355.6776123046875,2766.960693359375,1434.3233642578125,2738.404296875,1448.8856201171875,2852.877197265625,1491.160400390625,2780.61865234375,1508.422119140625
6,0,782.0,1195.0,245.0,380.0,1004.2611694335938,1248.0933837890625,0.0,0.0,1000.2784423828125,1239.9278564453125,0.0,0.0,984.5775756835938,1241.451171875,984.5494995117188,1285.59423828125,943.9912719726562,1276.4073486328125,983.2315063476562,1353.2681884765625,934.3027954101562,1327.8717041015625,1003.5637817382812,1348.658203125,970.566162109375,1319.8438720703125,928.0250244140625,1392.7525634765625,892.0940551757812,1388.159423828125,974.1168823242188,1458.109619140625,858.1925048828125,1460.353271484375,928.8259887695312,1529.222900390625,805.2167358398438,1539.3167724609375
6,1,2661.0,1195.0,228.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,2674.45263671875,1233.14501953125,0.0,0.0,2702.039794921875,1251.31494140625,2702.39013671875,1256.9853515625,2701.744873046875,1300.0318603515625,2694.906005859375,1312.0906982421875,2685.037841796875,1336.30859375,2686.844970703125,1349.805908203125,2752.3740234375,1348.317626953125,2748.377197265625,1355.517333984375,2766.875732421875,1434.2332763671875,2737.76318359375,1448.5758056640625,2852.977294921875,1491.19189453125,2780.0712890625,1508.0955810546875
7,0,784.0,1196.0,245.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.9537963867188,1242.1910400390625,979.0931396484375,1282.6513671875,957.7547607421875,1279.531005859375,979.2314453125,1349.6566162109375,947.3145141601562,1338.2406005859375,1003.760009765625,1348.1331787109375,976.1158447265625,1327.773193359375,924.6130981445312,1390.1981201171875,902.0446166992188,1387.673583984375,972.378173828125,1460.701904296875,871.8674926757812,1461.1527099609375,927.4625854492188,1532.917724609375,808.980712890625,1538.9813232421875
7,1,2659.0,1203.0,223.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,2684.6689453125,1238.986083984375,0.0,0.0,2701.8994140625,1262.279052734375,2718.708251953125,1257.6748046875,2693.912353515625,1320.515380859375,0.0,0.0,2679.048095703125,1357.146484375,0.0,0.0,2745.185546875,1351.1900634765625,2755.30810546875,1352.52685546875,2743.9541015625,1435.413818359375,2741.513671875,1442.42529296875,2829.56298828125,1493.902587890625,2792.3505859375,1501.4278564453125
8,0,781.0,1195.0,255.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.5648193359375,1243.464599609375,950.0487670898438,1266.958251953125,991.2976684570312,1286.5491943359375,954.3748168945312,1311.8643798828125,985.3643798828125,1351.8658447265625,982.7660522460938,1326.583251953125,1009.3709106445312,1337.2890625,891.1729125976562,1379.140869140625,927.6297607421875,1386.3779296875,875.4139404296875,1456.70556640625,960.03076171875,1464.57275390625,808.520751953125,1529.510498046875,921.5540771484375,1543.97216796875
8,1,2619.0,1195.0,256.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,2659.43359375,1234.2564697265625,0.0,0.0,2687.92626953125,1251.690673828125,2682.543212890625,1254.28857421875,2694.60498046875,1301.5660400390625,0.0,0.0,2671.15380859375,1346.936279296875,0.0,0.0,2736.076904296875,1345.4278564453125,2732.633544921875,1348.5919189453125,2722.425537109375,1435.5433349609375,2722.197509765625,1441.628662109375,2810.664306640625,1491.940185546875,2796.911865234375,1491.038818359375
9,0,780.0,1196.0,262.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.4634399414062,1240.8306884765625,957.2107543945312,1264.68212890625,996.125244140625,1281.779052734375,954.173828125,1315.1253662109375,983.7335815429688,1348.9910888671875,989.7515869140625,1329.753173828125,1015.6481323242188,1336.9639892578125,898.0877075195312,1376.1324462890625,932.7213134765625,1382.816162109375,882.3275756835938,1456.2421875,961.656982421875,1464.9940185546875,811.0882568359375,1527.0838623046875,920.2146606445312,1544.8671875
9,1,2581.0,1173.0,249.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,2621.7451171875,1219.220703125,0.0,0.0,2668.6025390625,1241.0306396484375,2653.66162109375,1245.3253173828125,2694.752685546875,1294.998046875,2664.337158203125,1308.6068115234375,2665.1923828125,1342.3714599609375,2645.637451171875,1348.82421875,2731.225341796875,1338.8551025390625,2721.0693359375,1341.2061767578125,2716.77587890625,1433.414306640625,2711.092529296875,1434.011962890625,2796.074462890625,1489.484619140625,2783.3671875,1480.501220703125
10,0,781.0,1195.0,269.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.280517578125,1242.092529296875,977.089111328125,1273.8638916015625,994.033447265625,1283.4571533203125,977.7507934570312,1334.831298828125,987.8401489257812,1354.295654296875,1011.680419921875,1334.372314453125,1018.7276000976562,1339.9794921875,920.9188842773438,1383.8072509765625,932.6651000976562,1385.1766357421875,928.9305419921875,1466.3017578125,929.030517578125,1467.2059326171875,874.6085815429688,1535.9840087890625,873.1210327148438,1541.80419921875
10,1,2571.0,1176.0,243.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,2602.247314453125,1221.1636962890625,0.0,0.0,2655.059814453125,1243.8499755859375,2641.2978515625,1247.618896484375,2693.20458984375,1296.51513671875,2645.908203125,1311.9464111328125,2662.71533203125,1338.797607421875,2626.29248046875,1352.427978515625,2717.457275390625,1340.8970947265625,2709.29736328125,1341.8599853515625,2697.9990234375,1434.059326171875,2683.10595703125,1428.10791015625,2776.719970703125,1498.9423828125,2756.60693359375,1481.9384765625
11,0,782.0,1197.0,275.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.2342529296875,1243.546630859375,980.7438354492188,1275.4212646484375,1002.8342895507812,1283.66064453125,978.3912963867188,1335.1595458984375,989.5800170898438,1348.5721435546875,1018.7918701171875,1343.5892333984375,1021.155029296875,1342.1990966796875,919.591796875,1382.304931640625,939.8521728515625,1384.7899169921875,912.8868408203125,1467.2733154296875,955.16259765625,1470.791015625,840.8665161132812,1531.433349609375,902.89013671875,1544.9615478515625
11,1,2565.0,1183.0,246.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.893310546875,1226.4927978515625,0.0,0.0,2653.055908203125,1245.7437744140625,2655.52294921875,1244.7022705078125,2672.08544921875,1311.0032958984375,2645.109375,1307.4686279296875,2627.361328125,1351.3707275390625,2603.65087890625,1341.18603515625,2708.359619140625,1345.511962890625,2710.6103515625,1343.837158203125,2681.162109375,1435.088134765625,2678.440673828125,1434.2672119140625,2760.7568359375,1491.9664306640625,2749.3359375,1486.9017333984375
12,0,783.0,1197.0,274.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.010986328125,1243.05810546875,981.1943359375,1275.2725830078125,1003.08984375,1283.10986328125,977.9967651367188,1335.1507568359375,989.5074462890625,1347.8505859375,1018.242919921875,1344.39111328125,1020.7350463867188,1343.0032958984375,919.9874877929688,1382.2374267578125,939.861572265625,1384.468505859375,913.8253784179688,1467.4581298828125,953.9500122070312,1470.7735595703125,842.7067260742188,1531.4534912109375,901.3370971679688,1544.9635009765625
12,1,2566.0,1185.0,245.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.577392578125,1228.271484375,0.0,0.0,2655.073974609375,1246.899169921875,2655.5810546875,1246.8533935546875,2673.47265625,1309.892333984375,2643.690673828125,1308.5462646484375,2629.404052734375,1349.3614501953125,2603.300537109375,1341.2379150390625,2708.9443359375,1346.5762939453125,2709.89208984375,1345.2557373046875,2681.68212890625,1435.6400146484375,2677.6044921875,1434.6956787109375,2760.96533203125,1492.331298828125,2749.078125,1486.630126953125
13,0,793.0,1199.0,274.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.1239013671875,1244.962890625,984.5574340820312,1275.69775390625,1010.2791137695312,1280.8712158203125,0.0,0.0,993.5969848632812,1338.024169921875,0.0,0.0,1026.2440185546875,1341.9449462890625,918.3551025390625,1380.7354736328125,941.8720703125,1383.008544921875,914.3915405273438,1467.6031494140625,966.0421142578125,1472.672607421875,828.4967651367188,1526.6722412109375,909.739990234375,1542.3680419921875
13,1,2552.0,1206.0,263.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,2636.310302734375,1242.429443359375,0.0,0.0,2651.9970703125,1265.738525390625,2695.12646484375,1261.62255859375,2634.426025390625,1323.2015380859375,2662.431884765625,1305.144287109375,2596.6552734375,1339.0430908203125,2607.590576171875,1322.772216796875,2686.7861328125,1360.375,2720.37548828125,1360.525390625,2651.853271484375,1431.9593505859375,2700.549072265625,1447.0894775390625,2719.756103515625,1488.4193115234375,2762.380615234375,1510.3824462890625
14,0,804.0,1208.0,266.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.4185791015625,1252.2744140625,1001.3106079101562,1287.64794921875,1005.1674194335938,1289.2735595703125,990.9722900390625,1346.9659423828125,1000.2042846679688,1347.8221435546875,1021.8197631835938,1366.8482666015625,1030.5831298828125,1350.6968994140625,941.401611328125,1395.7672119140625,936.8524169921875,1393.9066162109375,967.7424926757812,1483.86474609375,919.8958740234375,1477.011962890625,927.0802001953125,1540.82421875,838.861083984375,1533.7120361328125
14,1,2528.0,1180.0,286.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,2577.83056640625,1226.0906982421875,0.0,0.0,2619.396240234375,1247.2684326171875,2646.193115234375,1250.2310791015625,2640.356689453125,1307.7421875,2626.127685546875,1308.5072021484375,2603.154296875,1315.0919189453125,2577.998779296875,1321.698974609375,2677.49853515625,1347.6678466796875,2705.3310546875,1351.581787109375,2632.751220703125,1422.8817138671875,2702.1787109375,1449.6160888671875,2690.25927734375,1479.021728515625,2781.13427734375,1517.8084716796875
15,0,2522.0,1212.0,291.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.24365234375,1251.3441162109375,0.0,0.0,2630.623779296875,1273.7911376953125,2677.791748046875,1269.124755859375,2595.70458984375,1312.5205078125,2648.1767578125,1287.0150146484375,2561.16455078125,1311.7296142578125,2603.603515625,1284.5328369140625,2657.387451171875,1358.6268310546875,2696.808837890625,1359.9876708984375,2623.1572265625,1421.6046142578125,2713.639404296875,1444.2041015625,2665.72265625,1483.96875,2780.50341796875,1515.3497314453125
15,1,820.0,1209.0,257.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0166015625,1254.64111328125,1006.0342407226562,1286.251953125,1016.5761108398438,1293.8770751953125,1002.8135375976562,1338.3800048828125,1013.198974609375,1352.6968994140625,1032.289794921875,1365.8443603515625,1040.4334716796875,1356.0404052734375,941.15576171875,1394.80126953125,943.2874145507812,1395.7662353515625,968.0859985351562,1482.57763671875,944.0819702148438,1478.7744140625,924.8375244140625,1534.3055419921875,864.0619506835938,1530.5635986328125
16,0,2508.0,1172.0,303.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.779541015625,1210.091064453125,0.0,0.0,2611.465576171875,1237.440185546875,2598.18310546875,1249.101318359375,2624.647216796875,1277.1329345703125,2600.798583984375,1309.4222412109375,2571.415283203125,1307.5045166015625,2554.0517578125,1324.4852294921875,2665.155029296875,1349.0648193359375,2647.055419921875,1352.887939453125,2690.4794921875,1433.4129638671875,2611.247314453125,1425.78125,2783.828857421875,1512.698486328125,2642.14990234375,1493.0889892578125
16,1,836.0,1207.0,252.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.5242919921875,1251.2125244140625,1015.7115478515625,1283.1947021484375,1026.97412109375,1287.1253662109375,1014.00830078125,1340.8299560546875,1012.2791748046875,1346.7344970703125,0.0,0.0,1046.512939453125,1357.3260498046875,948.7695922851562,1392.2734375,954.993896484375,1390.8621826171875,967.13525390625,1478.96826171875,959.3661499023438,1476.6639404296875,918.1437377929688,1528.4501953125,877.9505004882812,1530.637939453125
17,0,2497.0,1199.0,307.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,2594.300537109375,1237.7821044921875,0.0,0.0,2604.159912109375,1264.7828369140625,2634.996826171875,1258.4227294921875,2574.3583984375,1305.9627685546875,2592.846435546875,1284.5491943359375,2541.170654296875,1296.6959228515625,2542.255126953125,1289.247802734375,2633.880615234375,1354.0845947265625,2665.411376953125,1352.8995361328125,2590.27880859375,1423.562744140625,2683.157958984375,1432.9892578125,2620.764404296875,1493.498291015625,2760.006591796875,1508.627197265625
17,1,860.0,1209.0,242.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.5166015625,1253.637451171875,1025.9666748046875,1282.6138916015625,1037.5146484375,1290.4053955078125,1022.36669921875,1339.2567138671875,1015.1416625976562,1348.285400390625,1058.7342529296875,1371.734130859375,1051.0958251953125,1362.743408203125,954.3032836914062,1385.477294921875,962.1000366210938,1388.479248046875,966.7828369140625,1470.6029052734375,970.2551879882812,1477.9632568359375,906.3770141601562,1516.9483642578125,903.4539794921875,1530.9720458984375
18,0,2494.0,1198.0,310.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,2591.6923828125,1238.041748046875,0.0,0.0,2602.644287109375,1264.724853515625,2634.36181640625,1258.3094482421875,2573.876953125,1305.974609375,2591.93408203125,1284.3182373046875,2539.44482421875,1296.62353515625,2539.5986328125,1289.2796630859375,2633.5224609375,1353.7650146484375,2666.31689453125,1352.618408203125,2588.446533203125,1422.8927001953125,2686.414306640625,1433.173095703125,2617.230712890625,1492.62646484375,2764.40869140625,1509.25537109375
18,1,860.0,1209.0,241.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.4420166015625,1253.6221923828125,1025.3304443359375,1282.39697265625,1037.800537109375,1290.6497802734375,1021.6286010742188,1338.6776123046875,1015.3181762695312,1348.6390380859375,1058.58154296875,1371.6981201171875,1050.9312744140625,1363.0472412109375,953.7640380859375,1385.386474609375,962.1969604492188,1388.5611572265625,966.3054809570312,1470.577880859375,970.2807006835938,1478.0665283203125,906.1576538085938,1517.12109375,903.516357421875,1531.1334228515625
19,0,2480.0,1173.0,318.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,2539.30224609375,1212.1378173828125,0.0,0.0,2590.096435546875,1239.995849609375,2571.7001953125,1251.661865234375,2608.639892578125,1275.36083984375,2564.288818359375,1302.8431396484375,2559.64013671875,1279.081787109375,2518.177734375,1297.6453857421875,2645.912109375,1349.1861572265625,2622.324462890625,1352.7021484375,2677.0576171875,1428.3936767578125,2569.69482421875,1424.4627685546875,2767.380615234375,1511.0,2591.068359375,1499.658447265625
19,1,881.0,1210.0,228.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.048095703125,1254.064453125,1029.763916015625,1280.340087890625,1052.9923095703125,1292.107177734375,1020.9929809570312,1337.132080078125,1031.8626708984375,1353.6002197265625,1060.2294921875,1374.793212890625,1062.0748291015625,1370.324951171875,961.0059814453125,1379.6763916015625,975.6958618164062,1385.0819091796875,977.898193359375,1461.8104248046875,982.9964599609375,1472.4561767578125,923.8547973632812,1514.2386474609375,916.1490478515625,1530.76513671875
20,0,2476.0,1201.0,308.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,2563.515380859375,1236.716796875,0.0,0.0,2582.201904296875,1254.4229736328125,2592.10791015625,1260.1717529296875,2568.834228515625,1282.4967041015625,2557.061279296875,1292.8974609375,2530.634033203125,1275.2327880859375,2513.98876953125,1278.5057373046875,2611.14404296875,1347.1373291015625,2631.023193359375,1349.2899169921875,2556.97705078125,1423.8914794921875,2659.5546875,1427.0765380859375,2574.3759765625,1501.9306640625,2745.481201171875,1501.371826171875
20,1,892.0,1212.0,225.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.78857421875,1256.133544921875,1045.1788330078125,1286.9874267578125,1052.4620361328125,1292.66748046875,1042.6644287109375,1350.9766845703125,1035.166015625,1356.7122802734375,1077.9031982421875,1376.4534912109375,1076.1806640625,1369.4000244140625,976.708740234375,1382.5623779296875,980.570068359375,1385.8082275390625,1001.35693359375,1461.6396484375,997.1006469726562,1469.906005859375,941.3551635742188,1515.9017333984375,931.4813842773438,1533.47802734375
21,0,2465.0,1203.0,310.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.86669921875,1238.85546875,0.0,0.0,2545.865234375,1262.093994140625,2570.390380859375,1260.296875,2543.306396484375,1285.302978515625,2544.71630859375,1284.911376953125,2530.878662109375,1275.6737060546875,2505.342041015625,1275.2947998046875,2594.35205078125,1349.0078125,2624.540771484375,1347.5687255859375,2547.013916015625,1434.630859375,2660.331298828125,1427.6187744140625,2556.202880859375,1510.234130859375,2740.076416015625,1497.96435546875
21,1,892.0,1217.0,232.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.8760986328125,1260.7218017578125,1052.1640625,1291.4150390625,1056.3062744140625,1294.901123046875,1048.095458984375,1350.9505615234375,1038.1881103515625,1357.56591796875,1085.0484619140625,1368.878662109375,1081.99560546875,1367.4381103515625,985.5753173828125,1390.0120849609375,988.6091918945312,1390.857421875,1009.5223388671875,1468.6806640625,1007.18359375,1471.1328125,953.761962890625,1522.919677734375,938.3046264648438,1532.8018798828125
22,0,2456.0,1188.0,309.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,2501.48779296875,1226.3992919921875,0.0,0.0,2532.542236328125,1254.3570556640625,2555.197998046875,1253.6556396484375,2541.963623046875,1275.685791015625,2533.761962890625,1286.1044921875,2514.913818359375,1264.82373046875,2490.468994140625,1275.544921875,2579.035888671875,1354.3486328125,2608.235595703125,1350.4163818359375,2533.142578125,1437.2509765625,2638.29443359375,1424.6031494140625,2555.8408203125,1519.98388671875,2725.87646484375,1488.34033203125
22,1,890.0,1210.0,245.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.843017578125,1255.8760986328125,1069.3236083984375,1281.0648193359375,1068.317626953125,1286.7769775390625,1052.8525390625,1340.9759521484375,1054.330810546875,1343.8011474609375,1087.17041015625,1370.4169921875,1092.7113037109375,1361.5953369140625,1004.8255004882812,1380.416259765625,995.8973388671875,1384.519775390625,1046.958740234375,1455.7506103515625,985.703857421875,1463.662353515625,1002.4237670898438,1516.187744140625,918.6546630859375,1536.7581787109375
23,0,2443.0,1171.0,307.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,2486.624267578125,1220.5078125,0.0,0.0,2527.291015625,1246.171630859375,2539.970947265625,1247.5731201171875,2545.340087890625,1270.8204345703125,2515.3623046875,1281.0133056640625,2498.882568359375,1264.159423828125,2473.931396484375,1265.3856201171875,2570.198974609375,1351.325927734375,2593.045654296875,1347.9844970703125,2526.167724609375,1439.54736328125,2624.38037109375,1431.051025390625,2549.816162109375,1515.7415771484375,2715.540283203125,1492.467529296875
23,1,890.0,1210.0,257.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.6473388671875,1254.5859375,1075.4908447265625,1280.2647705078125,1082.057861328125,1286.9228515625,1048.677734375,1333.3306884765625,1065.2816162109375,1335.7578125,1079.3824462890625,1367.776611328125,1099.43701171875,1358.5711669921875,1010.7608642578125,1381.453125,1004.4083862304688,1385.9998779296875,1057.69873046875,1453.6873779296875,985.894287109375,1460.8963623046875,1021.8984375,1518.9561767578125,916.061279296875,1539.1513671875
24,0,2442.0,1169.0,308.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,2484.752685546875,1218.350830078125,0.0,0.0,2526.256591796875,1244.8260498046875,2539.1572265625,1246.4364013671875,2546.181884765625,1270.4344482421875,2515.99365234375,1281.438720703125,2499.36474609375,1264.6593017578125,2474.594970703125,1266.3790283203125,2569.840087890625,1351.0078125,2592.894287109375,1347.6707763671875,2526.521728515625,1439.576904296875,2624.133056640625,1430.8597412109375,2549.802978515625,1516.0147705078125,2716.13330078125,1492.109375
24,1,890.0,1210.0,257.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.987548828125,1254.3336181640625,1074.793212890625,1279.615478515625,1082.71435546875,1286.790771484375,1046.860595703125,1333.046630859375,1065.9935302734375,1336.4390869140625,1077.70361328125,1367.668212890625,1100.888427734375,1358.980224609375,1010.5086059570312,1381.0323486328125,1004.9769287109375,1385.79443359375,1056.947021484375,1453.6611328125,986.2573852539062,1460.989013671875,1021.8642578125,1518.8543701171875,916.0155029296875,1539.138427734375
