frame,person_id,bbox_x,bbox_y,bbox_width,bbox_height,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y
13,2,2538.0,252.0,157.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,2606.1318359375,279.06475830078125,0.0,0.0,2611.376953125,304.9186096191406,2642.171630859375,301.08428955078125,2593.005859375,346.60400390625,2640.923828125,336.47100830078125,2563.77685546875,349.5994873046875,2624.841552734375,341.6507873535156,2637.638916015625,394.7863464355469,2660.292724609375,391.8543395996094,2604.2099609375,457.0710754394531,2647.67626953125,454.05230712890625,2619.2783203125,519.2658081054688,2669.89892578125,513.2177124023438
14,0,738.0,243.0,275.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.162353515625,304.01751708984375,937.5546875,329.6482849121094,933.8659057617188,330.9004821777344,948.5360107421875,377.101806640625,926.8021850585938,376.3796081542969,980.722412109375,392.6084899902344,964.9466552734375,391.832763671875,877.2835693359375,432.8841247558594,876.5302124023438,433.6728515625,886.2158813476562,508.94403076171875,892.7686767578125,509.6582946777344,809.9271850585938,566.037109375,822.3506469726562,572.369384765625
14,1,2510.0,245.0,234.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,2576.770263671875,290.3812561035156,0.0,0.0,2585.1162109375,314.3053283691406,2624.739501953125,308.7511291503906,2561.923583984375,344.44281005859375,2620.6962890625,335.3470458984375,2543.122802734375,341.14111328125,2587.694091796875,333.51934814453125,2619.237548828125,403.4963073730469,2648.232666015625,401.107666015625,2604.70849609375,477.2957458496094,2640.291259765625,475.11163330078125,2642.339111328125,545.1857299804688,2688.16259765625,537.564208984375
14,2,2527.0,259.0,154.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.725830078125,294.3681945800781,0.0,0.0,2603.13134765625,320.9489440917969,2641.804931640625,317.18646240234375,2583.000732421875,357.61419677734375,2647.058349609375,349.0288391113281,2553.941650390625,346.9420471191406,2635.939453125,340.8310852050781,2630.052978515625,410.3788757324219,2657.696533203125,407.55596923828125,2590.646484375,472.51934814453125,2641.180419921875,469.65869140625,2603.6572265625,542.6307983398438,2662.027587890625,537.0748901367188
15,0,759.0,245.0,263.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.8408813476562,302.2218017578125,947.8856811523438,319.9950866699219,966.290771484375,329.8444519042969,942.8953247070312,368.5476989746094,955.7692260742188,380.8576354980469,967.5206909179688,390.8118896484375,977.2687377929688,400.8266906738281,878.9163818359375,418.69293212890625,891.5298461914062,421.6464538574219,897.082763671875,498.7622985839844,910.6923217773438,501.49481201171875,820.0528564453125,563.7623901367188,836.1747436523438,573.19775390625
15,1,2503.0,230.0,166.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,2548.0166015625,271.4320068359375,0.0,0.0,2563.92919921875,292.7892150878906,2596.5234375,288.01434326171875,2553.9267578125,343.7176208496094,2596.492431640625,334.6434631347656,2524.979736328125,364.2894592285156,2569.81396484375,352.1412048339844,2616.412109375,378.63677978515625,2636.2900390625,376.2344970703125,2582.457763671875,460.6083679199219,2616.108154296875,458.4810485839844,2599.284912109375,548.9217529296875,2629.922119140625,540.3319702148438
15,2,2498.0,233.0,239.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.30322265625,268.39117431640625,0.0,0.0,2557.6494140625,296.571533203125,2590.6640625,288.5930480957031,2548.2177734375,337.2516174316406,2594.1455078125,323.25909423828125,2531.200927734375,349.1468811035156,2565.718994140625,335.9192810058594,2603.667236328125,393.6346740722656,2630.81591796875,390.0986022949219,2572.8896484375,470.42572021484375,2622.373779296875,466.9155578613281,2604.24658203125,546.8042602539062,2672.8134765625,536.35107421875
16,0,776.0,252.0,253.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.3736572265625,316.9396057128906,951.1654663085938,331.5760192871094,962.9035034179688,339.5027160644531,953.621826171875,377.7687072753906,958.32421875,387.4960632324219,987.9383544921875,397.7632141113281,992.2767333984375,405.8327941894531,883.4508666992188,427.147216796875,890.77978515625,429.45501708984375,906.1859741210938,505.0894470214844,910.7447509765625,506.9157409667969,824.0042724609375,560.3309326171875,826.423095703125,568.4646606445312
16,1,2453.0,222.0,297.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,2517.432373046875,264.3309020996094,0.0,0.0,2539.765869140625,291.87872314453125,2571.968017578125,282.8401184082031,2535.38232421875,329.98040771484375,2565.2138671875,313.2308044433594,2499.71923828125,343.3676452636719,2511.778564453125,332.165283203125,2598.463623046875,393.79193115234375,2629.572265625,389.2085876464844,2555.12646484375,473.8023681640625,2634.282958984375,467.81683349609375,2594.815673828125,548.7998657226562,2713.82080078125,533.8329467773438
17,0,801.0,251.0,237.0,364.0,0.0,0.0,0.0,0.0,1015.3711547851562,311.521484375,0.0,0.0,1006.5349731445312,308.7556457519531,967.2238159179688,331.1472473144531,971.6832885742188,334.361572265625,973.5294189453125,381.69049072265625,962.2322387695312,384.00421142578125,1009.8380126953125,396.6017150878906,1004.8401489257812,396.7663269042969,898.0471801757812,430.27996826171875,900.9071044921875,430.9639587402344,917.71630859375,509.8349609375,920.7901000976562,510.3467102050781,841.5747680664062,564.2536010742188,843.5798950195312,570.5635375976562
17,1,2483.0,246.0,250.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.0732421875,278.9847412109375,0.0,0.0,2549.80078125,309.9237060546875,2586.686767578125,304.8852233886719,2526.883544921875,348.0865173339844,2558.7724609375,336.10821533203125,2501.205322265625,365.8314208984375,2511.15771484375,357.32305908203125,2572.88134765625,405.34979248046875,2606.22412109375,402.8155212402344,2546.954833984375,476.71173095703125,2621.098388671875,474.20550537109375,2565.852294921875,546.56396484375,2678.020751953125,539.9293823242188
17,2,2487.0,248.0,176.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,2559.042724609375,279.62261962890625,0.0,0.0,2556.46630859375,309.92657470703125,2595.306396484375,305.9211120605469,2515.9287109375,360.9537353515625,2588.70068359375,351.3839416503906,2481.821533203125,385.7720031738281,2561.34228515625,378.5345153808594,2581.052734375,398.0419616699219,2605.434814453125,395.6048889160156,2547.344482421875,467.2351989746094,2601.33154296875,465.32513427734375,2553.62939453125,547.448974609375,2620.3095703125,542.0283813476562
18,0,801.0,251.0,237.0,364.0,0.0,0.0,0.0,0.0,1014.63330078125,311.46405029296875,0.0,0.0,1005.9598999023438,308.7888488769531,966.7680053710938,331.4232177734375,971.1849975585938,334.4763488769531,973.4992065429688,381.6767272949219,961.7106323242188,383.6805725097656,1009.9816284179688,396.4168701171875,1004.6956787109375,396.1303405761719,898.0665283203125,430.8773193359375,900.9197998046875,431.51458740234375,917.7037963867188,510.3594055175781,920.8236083984375,510.82958984375,841.751708984375,564.5809326171875,843.9530639648438,570.82177734375
18,1,2478.0,242.0,255.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.8212890625,277.18310546875,0.0,0.0,2555.263916015625,306.9116516113281,2575.336181640625,304.64288330078125,2531.62353515625,345.4788818359375,2554.17724609375,337.3480224609375,2500.934326171875,364.6169738769531,2516.2314453125,357.3905334472656,2579.541748046875,397.6056213378906,2600.10986328125,397.4941101074219,2553.582275390625,474.2943420410156,2618.4970703125,474.2367858886719,2565.22021484375,546.3213500976562,2664.874755859375,541.8551025390625
18,2,2490.0,247.0,177.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.221923828125,281.6361999511719,0.0,0.0,2560.665771484375,310.2167663574219,2600.164794921875,305.59234619140625,2520.160400390625,357.61737060546875,2571.84619140625,351.4479064941406,2479.505859375,382.4063720703125,2523.831298828125,380.75872802734375,2587.32763671875,398.1339416503906,2612.321044921875,395.8726501464844,2555.794189453125,469.253662109375,2603.356689453125,469.25872802734375,2560.9169921875,550.9464721679688,2620.405517578125,545.6513671875
19,0,821.0,253.0,224.0,361.0,1024.3648681640625,316.21966552734375,0.0,0.0,1023.2759399414062,307.35498046875,0.0,0.0,1014.002197265625,305.9145202636719,977.0829467773438,329.08001708984375,983.4874267578125,334.75628662109375,984.039794921875,383.9373779296875,981.4711303710938,391.15338134765625,1012.597412109375,405.5300598144531,1014.4483032226562,411.9257507324219,903.98583984375,425.23980712890625,907.4842529296875,426.64617919921875,930.87646484375,506.2762145996094,931.7024536132812,507.80047607421875,856.6238403320312,563.6362915039062,852.9869384765625,571.19482421875
19,1,2449.0,237.0,290.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.087646484375,278.0623779296875,0.0,0.0,2515.570556640625,300.97967529296875,2559.8544921875,297.07989501953125,2496.354248046875,341.2191162109375,2557.55859375,332.70379638671875,2467.929443359375,349.8254699707031,2511.57373046875,344.3577880859375,2548.482421875,396.308837890625,2589.303466796875,395.1579284667969,2522.889892578125,476.4437255859375,2630.220458984375,474.8524475097656,2535.752685546875,558.3793334960938,2699.225830078125,550.2740478515625
20,0,822.0,255.0,234.0,362.0,1033.022705078125,318.9985656738281,0.0,0.0,1030.623291015625,309.6470642089844,0.0,0.0,1018.8626098632812,306.9515075683594,985.41552734375,333.46649169921875,987.9389038085938,335.7586364746094,992.59228515625,388.4732971191406,980.4879150390625,390.49713134765625,1027.31298828125,407.30450439453125,1019.8466796875,408.3983459472656,913.9345092773438,430.5978698730469,914.992919921875,430.8260803222656,939.5741577148438,511.37152099609375,937.6010131835938,511.83172607421875,863.0180053710938,569.7943115234375,855.97998046875,575.9098510742188
20,1,2444.0,225.0,284.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,2483.717041015625,265.54522705078125,0.0,0.0,2499.211669921875,295.0368347167969,2540.273193359375,286.6912841796875,2487.883056640625,329.0650939941406,2541.85791015625,315.3760070800781,2464.89111328125,321.9744567871094,0.0,0.0,2548.7529296875,392.0435791015625,2588.794189453125,388.98956298828125,2502.775390625,473.6258850097656,2623.966796875,470.58453369140625,2506.6416015625,552.593505859375,2692.046875,540.3948364257812
21,0,822.0,257.0,239.0,359.0,1029.199462890625,323.7648010253906,0.0,0.0,1026.36962890625,314.4532775878906,0.0,0.0,1015.8970336914062,311.8359375,992.0352172851562,342.456298828125,985.6018676757812,339.66168212890625,996.5234985351562,395.8429870605469,967.623779296875,390.42547607421875,1025.6363525390625,411.4823913574219,1004.5751953125,407.4950866699219,922.3569946289062,435.2471618652344,918.1919555664062,433.12322998046875,941.0238647460938,513.8228149414062,936.4237670898438,512.4185180664062,870.309326171875,572.480224609375,863.9647827148438,575.7584228515625
21,1,2414.0,227.0,302.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,2465.898193359375,276.20343017578125,0.0,0.0,2482.799072265625,300.5928649902344,2520.561279296875,291.3465270996094,2469.996826171875,331.28717041015625,2514.6240234375,315.4720458984375,2451.068359375,320.9404602050781,2476.86962890625,309.8145446777344,2538.199951171875,393.4837951660156,2577.213623046875,390.0930480957031,2496.24072265625,476.0130310058594,2619.0673828125,472.07867431640625,2495.004638671875,555.4891357421875,2684.02978515625,542.1459350585938
